id_radar,local,bairro,cameras
180301121,AVENIDA PASTEUR PROXIMO AO Nº 350 - SENTIDO PRAIA VERMELHA - FX 1,URCA,"[""305 (AV. PASTEUR X ALT. INSTITUTO BENJAMIM CONSTANT) - 25.13m"", ""1503 (AV. PASTEUR X R. VENCESLAU - FIXA) - 309.65m"", ""306 (AV. PASTEUR X R. VENCESLAU) - 311.86m"", ""1502 (AV. PASTEUR X R. VENCESLAU - FIXA) - 338.52m"", ""322 (R. GAL. SEVERIANO X P\u00c7A. OZANAN) - 498.53m""]"
180301122,AVENIDA PASTEUR PROXIMO AO Nº 350 - SENTIDO PRAIA VERMELHA - FX 2,URCA,"[""305 (AV. PASTEUR X ALT. INSTITUTO BENJAMIM CONSTANT) - 25.13m"", ""1503 (AV. PASTEUR X R. VENCESLAU - FIXA) - 309.65m"", ""306 (AV. PASTEUR X R. VENCESLAU) - 311.86m"", ""1502 (AV. PASTEUR X R. VENCESLAU - FIXA) - 338.52m"", ""322 (R. GAL. SEVERIANO X P\u00c7A. OZANAN) - 498.53m""]"
180311111,RUA CONDE DE BAEPENDI PROXIMO AO Nº 141 - SENTIDO RUA DO CATETE - FX 1,LARANJEIRAS,"[""96 (R. PINHEIRO MACHADO  ALTURA DA R. DAS LARANJEIRAS) - 211.56m"", ""97 (VIADUTO ENG. NORONHA  SOB VIADUTO JARDEL FILHO) - 211.89m"", ""4281 (R. PINHEIRO MACHADO 112) - 313.54m"", ""4280 (R. ALVARO CHAVES 41) - 358.02m"", ""1974 (RUA MINISTRO TAVARES DE LIRA, 17-1) - 460.11m""]"
180311112,RUA CONDE DE BAEPENDI PROXIMO AO Nº 141 - SENTIDO RUA DO CATETE - FX 2,LARANJEIRAS,"[""96 (R. PINHEIRO MACHADO  ALTURA DA R. DAS LARANJEIRAS) - 211.56m"", ""97 (VIADUTO ENG. NORONHA  SOB VIADUTO JARDEL FILHO) - 211.89m"", ""4281 (R. PINHEIRO MACHADO 112) - 313.54m"", ""4280 (R. ALVARO CHAVES 41) - 358.02m"", ""1974 (RUA MINISTRO TAVARES DE LIRA, 17-1) - 460.11m""]"
180321111,RUA GRAMADO PROXIMO AO Nº 227 - SENTIDO INHOAIBA - FX 1,CAMPO GRANDE,"[""4112 (R. DOM PEDRITO, 200) - 69.30m"", ""4111 (R. DOM PEDRITO, 163 - FIXA) - 104.09m"", ""4114 (R. COXILHA X R. CAMPO GRANDE) - 128.80m"", ""4110 (R. DOM PEDRITO, 158 - FIXA) - 140.18m"", ""4115 (R. COXILHA, 60 - FIXA) - 161.25m""]"
180321112,RUA GRAMADO PROXIMO AO Nº 227 - SENTIDO INHOAIBA - FX 2,CAMPO GRANDE,"[""4112 (R. DOM PEDRITO, 200) - 69.30m"", ""4111 (R. DOM PEDRITO, 163 - FIXA) - 104.09m"", ""4114 (R. COXILHA X R. CAMPO GRANDE) - 128.80m"", ""4110 (R. DOM PEDRITO, 158 - FIXA) - 140.18m"", ""4115 (R. COXILHA, 60 - FIXA) - 161.25m""]"
180331111,RUA OLINDA ELLIS PROXIMO AO Nº 111 - SENTIDO AVENIDA CESARIO DE MELO - FX 1,CAMPO GRANDE,"[""567 (AV. CES\u00c1RIO DE MELO X ALT. DO CAL\u00c7AD\u00c3O DE CAMPO GRANDE) - 362.91m"", ""2240 (C\u00c2NDIDO MAGALH\u00c3ES - BRT - FIXA) - 494.77m"", ""2241 (C\u00c2NDIDO MAGALH\u00c3ES - BRT - FIXA) - 497.92m"", ""2242 (C\u00c2NDIDO MAGALH\u00c3ES - BRT - FIXA) - 516.25m"", ""3818 (AV. CES\u00e1RIO DE MELO, 3393 X BRT C\u00e2NDIDO MAGALH\u00e3ES) - 525.87m""]"
180331112,RUA OLINDA ELLIS PROXIMO AO Nº 111 - SENTIDO AVENIDA CESARIO DE MELO - FX 2,CAMPO GRANDE,"[""567 (AV. CES\u00c1RIO DE MELO X ALT. DO CAL\u00c7AD\u00c3O DE CAMPO GRANDE) - 362.91m"", ""2240 (C\u00c2NDIDO MAGALH\u00c3ES - BRT - FIXA) - 494.77m"", ""2241 (C\u00c2NDIDO MAGALH\u00c3ES - BRT - FIXA) - 497.92m"", ""2242 (C\u00c2NDIDO MAGALH\u00c3ES - BRT - FIXA) - 516.25m"", ""3818 (AV. CES\u00e1RIO DE MELO, 3393 X BRT C\u00e2NDIDO MAGALH\u00e3ES) - 525.87m""]"
180341111,RUA SANTO AMARO PROXIMO AO Nº 158 - SENTIDO RUA DO CATETE - FX 1,CATETE,"[""312 (R. PEDRO AM\u00c9RICO X R. DO CATETE) - 483.21m"", ""315 (R. DA GL\u00d3RIA X R. BENJAMIM CONSTANT) - 573.98m"", ""313 (R. DO CATETE X R. SILVEIRA MARTINS) - 642.68m"", ""1474 (R. DO CATETE X R. SILVEIRA MARTINS - FIXA) - 650.17m"", ""1475 (R. DO CATETE X R. SILVEIRA MARTINS - FIXA) - 656.05m""]"
180351121,RUA SANTO AMARO PROXIMO AO Nº 158 - SENTIDO SANTA TERESA - FX 1,CATETE,"[""312 (R. PEDRO AM\u00c9RICO X R. DO CATETE) - 483.21m"", ""315 (R. DA GL\u00d3RIA X R. BENJAMIM CONSTANT) - 573.98m"", ""313 (R. DO CATETE X R. SILVEIRA MARTINS) - 642.68m"", ""1474 (R. DO CATETE X R. SILVEIRA MARTINS - FIXA) - 650.17m"", ""1475 (R. DO CATETE X R. SILVEIRA MARTINS - FIXA) - 656.05m""]"
180361111,ESTRADA DO COLEGIO PROXIMO AO Nº 1073 - SENTIDO AVENIDA BRASIL - FX 1,COLEGIO,"[""3663 (AV. PASTOR MARTIN LUTHER KING J\u00faNIOR, 9154  - FIXA) - 910.52m"", ""3662 (AV. PASTOR MARTIN LUTHER KING J\u00faNIOR, 9202 - FIXA) - 922.17m"", ""3666 (AV. PASTOR MARTIN LUTHER KING J\u00faNIOR, 9702 - FIXA) - 952.61m"", ""3661 (ESTRADA DO COLEGIO 57  - FIXA) - 972.28m"", ""3665 (AV. PASTOR MARTIN LUTHER KING J\u00faNIOR, 9652  - FIXA) - 981.70m""]"
180361112,ESTRADA DO COLEGIO PROXIMO AO Nº 1073 - SENTIDO AVENIDA BRASIL - FX 2,COLEGIO,"[""3663 (AV. PASTOR MARTIN LUTHER KING J\u00faNIOR, 9154  - FIXA) - 910.52m"", ""3662 (AV. PASTOR MARTIN LUTHER KING J\u00faNIOR, 9202 - FIXA) - 922.17m"", ""3666 (AV. PASTOR MARTIN LUTHER KING J\u00faNIOR, 9702 - FIXA) - 952.61m"", ""3661 (ESTRADA DO COLEGIO 57  - FIXA) - 972.28m"", ""3665 (AV. PASTOR MARTIN LUTHER KING J\u00faNIOR, 9652  - FIXA) - 981.70m""]"
180371121,ESTRADA DO COLEGIO PROXIMO AO Nº 1073 - SENTIDO METRO - FX 1,COLEGIO,"[""3663 (AV. PASTOR MARTIN LUTHER KING J\u00faNIOR, 9154  - FIXA) - 926.34m"", ""3662 (AV. PASTOR MARTIN LUTHER KING J\u00faNIOR, 9202 - FIXA) - 938.37m"", ""3666 (AV. PASTOR MARTIN LUTHER KING J\u00faNIOR, 9702 - FIXA) - 963.84m"", ""3661 (ESTRADA DO COLEGIO 57  - FIXA) - 990.36m"", ""3665 (AV. PASTOR MARTIN LUTHER KING J\u00faNIOR, 9652  - FIXA) - 992.17m""]"
180371122,ESTRADA DO COLEGIO PROXIMO AO Nº 1073 - SENTIDO METRO - FX 2,COLEGIO,"[""3663 (AV. PASTOR MARTIN LUTHER KING J\u00faNIOR, 9154  - FIXA) - 926.34m"", ""3662 (AV. PASTOR MARTIN LUTHER KING J\u00faNIOR, 9202 - FIXA) - 938.37m"", ""3666 (AV. PASTOR MARTIN LUTHER KING J\u00faNIOR, 9702 - FIXA) - 963.84m"", ""3661 (ESTRADA DO COLEGIO 57  - FIXA) - 990.36m"", ""3665 (AV. PASTOR MARTIN LUTHER KING J\u00faNIOR, 9652  - FIXA) - 992.17m""]"
180381111,RUA ANDRE ROCHA PROXIMO AO Nº 3605 - SENTIDO CURICICA - FX 1,CURICICA,"[""2455 (VENTURA - BRT - FIXA) - 712.07m"", ""2454 (VENTURA - BRT - FIXA) - 713.54m"", ""2453 (VENTURA - BRT - FIXA) - 715.22m"", ""2451 (COL\u00d4NIA / MUSEU BISPO DO ROS\u00c1RIO - BRT - FIXA) - 878.37m"", ""2450 (COL\u00d4NIA / MUSEU BISPO DO ROS\u00c1RIO - BRT - FIXA) - 889.82m""]"
180391121,RUA ANDRE ROCHA PROXIMO AO Nº 3605 - SENTIDO TANQUE - FX 1,CURICICA,"[""2455 (VENTURA - BRT - FIXA) - 712.07m"", ""2454 (VENTURA - BRT - FIXA) - 713.54m"", ""2453 (VENTURA - BRT - FIXA) - 715.22m"", ""2451 (COL\u00d4NIA / MUSEU BISPO DO ROS\u00c1RIO - BRT - FIXA) - 878.37m"", ""2450 (COL\u00d4NIA / MUSEU BISPO DO ROS\u00c1RIO - BRT - FIXA) - 889.82m""]"
180401121,ESTRADA DO MONTEIRO PROXIMO AO Nº 420 - SENTIDO BARRA - FX 1,CAMPO GRANDE,"[""4061 (ESTR. DO MONTEIRO, 430  - FIXA) - 19.96m"", ""4060 (ESTR. DO MONTEIRO, 519 - FIXA) - 230.25m"", ""4089 (ESTR. DO MONTEIRO, 11 - FIXA) - 277.97m"", ""4059 (ESTR. DO MONTEIRO, 567 - FIXA) - 400.13m"", ""578 (ESTR. DO MONTEIRO (ENTRE ESTR. DA CAMBOTA E ESTR. IARAQU\u00c3) - FIXA) - 434.86m""]"
180401122,ESTRADA DO MONTEIRO PROXIMO AO Nº 420 - SENTIDO BARRA - FX 2,CAMPO GRANDE,"[""4061 (ESTR. DO MONTEIRO, 430  - FIXA) - 19.96m"", ""4060 (ESTR. DO MONTEIRO, 519 - FIXA) - 230.25m"", ""4089 (ESTR. DO MONTEIRO, 11 - FIXA) - 277.97m"", ""4059 (ESTR. DO MONTEIRO, 567 - FIXA) - 400.13m"", ""578 (ESTR. DO MONTEIRO (ENTRE ESTR. DA CAMBOTA E ESTR. IARAQU\u00c3) - FIXA) - 434.86m""]"
180411111,ESTRADA DO MONTEIRO PROXIMO AO Nº 420 - SENTIDO AVENIDA BRASIL - FX 1,CAMPO GRANDE,"[""4061 (ESTR. DO MONTEIRO, 430  - FIXA) - 19.39m"", ""4060 (ESTR. DO MONTEIRO, 519 - FIXA) - 248.94m"", ""4089 (ESTR. DO MONTEIRO, 11 - FIXA) - 258.45m"", ""4059 (ESTR. DO MONTEIRO, 567 - FIXA) - 418.83m"", ""578 (ESTR. DO MONTEIRO (ENTRE ESTR. DA CAMBOTA E ESTR. IARAQU\u00c3) - FIXA) - 453.50m""]"
180411112,ESTRADA DO MONTEIRO PROXIMO AO Nº 420 - SENTIDO AVENIDA BRASIL - FX 2,CAMPO GRANDE,"[""4061 (ESTR. DO MONTEIRO, 430  - FIXA) - 19.39m"", ""4060 (ESTR. DO MONTEIRO, 519 - FIXA) - 248.94m"", ""4089 (ESTR. DO MONTEIRO, 11 - FIXA) - 258.45m"", ""4059 (ESTR. DO MONTEIRO, 567 - FIXA) - 418.83m"", ""578 (ESTR. DO MONTEIRO (ENTRE ESTR. DA CAMBOTA E ESTR. IARAQU\u00c3) - FIXA) - 453.50m""]"
180421111,AVENIDA PARANAPUA PROXIMO AO Nº 174 - SENTIDO COCOTA - FX 1,FREGUESIA (ILHA DO GOVERNADOR),"[""4189 (R. PIO DUTRA - FIXA) - 248.70m"", ""4188 (PRAIA DA GUANABARA, 09) - 265.10m"", ""4187 (PRAIA DA GUANABARA, 535 - FIXA) - 277.88m"", ""4186 (PRAIA DA GUANABARA, 535) - 296.39m"", ""4181 (AV. PARANAPU\u00c3 X RUA CAPANEMA) - 1005.36m""]"
180431121,AVENIDA PARANAPUA PROXIMO AO Nº 174 - SENTIDO FREGUESIA - FX 1,FREGUESIA (ILHA DO GOVERNADOR),"[""4189 (R. PIO DUTRA - FIXA) - 248.70m"", ""4188 (PRAIA DA GUANABARA, 09) - 265.10m"", ""4187 (PRAIA DA GUANABARA, 535 - FIXA) - 277.88m"", ""4186 (PRAIA DA GUANABARA, 535) - 296.39m"", ""4181 (AV. PARANAPU\u00c3 X RUA CAPANEMA) - 1005.36m""]"
180441111,AVENIDA TENENTE CORONEL MUNIZ DE ARAGAO PROXIMO AO Nº 898 - SENTIDO LINHA AMARELA - FX 1,ANIL,"[""1065 (ESTR. T. CORONEL M. DE ARAG\u00c3O X ESTR. DE JACAREPAGU\u00c1 - FIXA) - 984.09m"", ""523 (ESTR. TENENTE CORONEL MUNIZ DE ARAG\u00c3O X ESTR. DE JACAREPAGU\u00c1 - FIXA) - 994.61m"", ""525 (ESTR. DE JACAREPAGU\u00c1 X ESTR.DO ENGENHO D\u00c1GUA - FIXA) - 997.63m"", ""1064 (ESTR. DE JACAREPAGU\u00c1 X ESTR.DO ENGENHO D\u00c1GUA - FIXA) - 1009.13m"", ""4099 (AV. AYRTON SENNA, 5850 - EM FRENTE AO ESPA\u00c7O HALL) - 1306.00m""]"
180451121,AVENIDA TENENTE CORONEL MUNIZ DE ARAGAO PROXIMO AO Nº 898 - SENTIDO PECHINCHA - FX 1,ANIL,"[""1065 (ESTR. T. CORONEL M. DE ARAG\u00c3O X ESTR. DE JACAREPAGU\u00c1 - FIXA) - 984.09m"", ""523 (ESTR. TENENTE CORONEL MUNIZ DE ARAG\u00c3O X ESTR. DE JACAREPAGU\u00c1 - FIXA) - 994.61m"", ""525 (ESTR. DE JACAREPAGU\u00c1 X ESTR.DO ENGENHO D\u00c1GUA - FIXA) - 997.63m"", ""1064 (ESTR. DE JACAREPAGU\u00c1 X ESTR.DO ENGENHO D\u00c1GUA - FIXA) - 1009.13m"", ""4099 (AV. AYRTON SENNA, 5850 - EM FRENTE AO ESPA\u00c7O HALL) - 1306.00m""]"
180461111,RUA BOM PASTOR PROXIMO AO Nº 207 - SENTIDO RUA GENERAL ROCA - FX 1,TIJUCA,"[""1998 (R. HENRY FORD, 301) - 253.07m"", ""1995 (PRA\u00c7A GABRIEL SOARES, 409) - 400.93m"", ""1641 (RUA CONDE DE BONFIM - PRA\u00c7A SAENZ PE\u00d1A, 204 - FIXA) - 452.89m"", ""1664 (RUA CONDE DE BONFIM N\u00ba 482 - FIXA) - 497.23m"", ""4005 (RUA CONDE DE BONFIM, 425  - FIXA) - 510.96m""]"
180461112,RUA BOM PASTOR PROXIMO AO Nº 207 - SENTIDO RUA GENERAL ROCA - FX 2,TIJUCA,"[""1998 (R. HENRY FORD, 301) - 253.07m"", ""1995 (PRA\u00c7A GABRIEL SOARES, 409) - 400.93m"", ""1641 (RUA CONDE DE BONFIM - PRA\u00c7A SAENZ PE\u00d1A, 204 - FIXA) - 452.89m"", ""1664 (RUA CONDE DE BONFIM N\u00ba 482 - FIXA) - 497.23m"", ""4005 (RUA CONDE DE BONFIM, 425  - FIXA) - 510.96m""]"
180471111,RUA ASSIS CARNEIRO PROXIMO AO Nº 375 - SENTIDO ESTACAO PIEDADE - FX 1,PIEDADE,"[""3764 (RUA GOI\u00e1S X RUA SILVANA - FIXA) - 557.79m"", ""3765 (RUA GOI\u00e1S X RUA SILVANA - FIXA) - 565.75m"", ""4258 (R. MANOEL VITORINO, 57) - 913.83m"", ""452 (AV. DOM H\u00c9LDER C\u00c2MARA X R. PDE MANOEL DA N\u00d3BREGA) - 960.40m"", ""4257 (PRA\u00c7A SARGENTO EUD\u00d3XIDO PASSOS, 14) - 1000.92m""]"
180481121,RUA ASSIS CARNEIRO PROXIMO AO Nº 375 - SENTIDO RUA CLARIMUNDO DE MELO - FX 1,PIEDADE,"[""3764 (RUA GOI\u00e1S X RUA SILVANA - FIXA) - 557.79m"", ""3765 (RUA GOI\u00e1S X RUA SILVANA - FIXA) - 565.75m"", ""4258 (R. MANOEL VITORINO, 57) - 913.83m"", ""452 (AV. DOM H\u00c9LDER C\u00c2MARA X R. PDE MANOEL DA N\u00d3BREGA) - 960.40m"", ""4257 (PRA\u00c7A SARGENTO EUD\u00d3XIDO PASSOS, 14) - 1000.92m""]"
180491111,AVENIDA DOM JOAO VI PROXIMO A ESTRADA DO MAGARCA - SENTIDO BARRA - FX 1,GUARATIBA,"[""2388 (MAGAR\u00c7A - BRT - FIXA) - 829.85m"", ""2389 (MAGAR\u00c7A - BRT - FIXA) - 863.48m"", ""2390 (MAGAR\u00c7A - BRT - FIXA) - 891.24m"", ""2387 (MAGAR\u00c7A - BRT - FIXA) - 898.59m"", ""2281 (VENDAS DE VARANDA - BRT - FIXA) - 2981.15m""]"
180501121,AVENIDA DOM JOAO VI PROXIMO A ESTRADA DO MAGARCA - SENTIDO SANTA CRUZ - FX 1,GUARATIBA,"[""2388 (MAGAR\u00c7A - BRT - FIXA) - 829.85m"", ""2389 (MAGAR\u00c7A - BRT - FIXA) - 863.48m"", ""2390 (MAGAR\u00c7A - BRT - FIXA) - 891.24m"", ""2387 (MAGAR\u00c7A - BRT - FIXA) - 898.59m"", ""2281 (VENDAS DE VARANDA - BRT - FIXA) - 2981.15m""]"
180511111,ESTRADA DA CACHAMORRA PROXIMO AO Nº 371 - SENTIDO ESTRADA DO CABUCU - FX 1,CAMPO GRANDE,"[""1552 (ESTR. DO MONTEIRO (ENTRE ESTR. DA CAMBOTA E ESTR. IARAQU\u00c3) - FIXA) - 1197.33m"", ""578 (ESTR. DO MONTEIRO (ENTRE ESTR. DA CAMBOTA E ESTR. IARAQU\u00c3) - FIXA) - 1203.68m"", ""4049 (ESTR. DO MONTEIRO 648 - FIXA) - 1214.03m"", ""4050 (ESTR. DO MONTEIRO 636-664 - FIXA) - 1218.54m"", ""4059 (ESTR. DO MONTEIRO, 567 - FIXA) - 1229.88m""]"
180521121,ESTRADA DA CACHAMORRA PROXIMO AO Nº 371 - SENTIDO ESTRADA DO MATO ALTO - FX 1,CAMPO GRANDE,"[""1552 (ESTR. DO MONTEIRO (ENTRE ESTR. DA CAMBOTA E ESTR. IARAQU\u00c3) - FIXA) - 1197.33m"", ""578 (ESTR. DO MONTEIRO (ENTRE ESTR. DA CAMBOTA E ESTR. IARAQU\u00c3) - FIXA) - 1203.68m"", ""4049 (ESTR. DO MONTEIRO 648 - FIXA) - 1214.03m"", ""4050 (ESTR. DO MONTEIRO 636-664 - FIXA) - 1218.54m"", ""4059 (ESTR. DO MONTEIRO, 567 - FIXA) - 1229.88m""]"
180531111,ESTRADA DA CACHAMORRA PROXIMO AO Nº 716 - SENTIDO ESTRADA DO CABUCU - FX 1,CAMPO GRANDE,"[""1634 (ESTR. DA CACHAMORRA X R. OLINDA ELLIS - FIXA) - 991.42m"", ""577 (ESTR. DA CACHAMORRA X R. OLINDA ELLIS - FIXA) - 999.59m"", ""1101 (R. OLINDA ELLIS X ALT. CENTRO ESPORTIVO MI\u00c9CIMO DA SILVA - FIXA) - 1051.57m"", ""576 (R. OLINDA ELLIS X ALT. CENTRO ESPORTIVO MI\u00c9CIMO DA SILVA - FIXA) - 1066.55m"", ""1552 (ESTR. DO MONTEIRO (ENTRE ESTR. DA CAMBOTA E ESTR. IARAQU\u00c3) - FIXA) - 1230.02m""]"
180541121,ESTRADA DA CACHAMORRA PROXIMO AO Nº 716 - SENTIDO ESTRADA DO MATO ALTO - FX 1,CAMPO GRANDE,"[""1634 (ESTR. DA CACHAMORRA X R. OLINDA ELLIS - FIXA) - 991.42m"", ""577 (ESTR. DA CACHAMORRA X R. OLINDA ELLIS - FIXA) - 999.59m"", ""1101 (R. OLINDA ELLIS X ALT. CENTRO ESPORTIVO MI\u00c9CIMO DA SILVA - FIXA) - 1051.57m"", ""576 (R. OLINDA ELLIS X ALT. CENTRO ESPORTIVO MI\u00c9CIMO DA SILVA - FIXA) - 1066.55m"", ""1552 (ESTR. DO MONTEIRO (ENTRE ESTR. DA CAMBOTA E ESTR. IARAQU\u00c3) - FIXA) - 1230.02m""]"
180551111,ESTRADA DOS BANDEIRANTES PROXIMO AO Nº 5900 - SENTIDO RECREIO - FX 1,JACAREPAGUA,"[""3581 (ESTR. DOS BANDEIRANTES, 5900 - FIXA) - 19.23m"", ""3582 (ESTR. DOS BANDEIRANTES, 5900 - FIXA) - 21.70m"", ""3584 (ESTR. DOS BANDEIRANTES, 5920 - FIXA) - 121.73m"", ""3583 (ESTR. DOS BANDEIRANTES, 5920 - FIXA) - 122.50m"", ""3580 (ESTR. DOS BANDEIRANTES, 5832 - FIXA) - 130.90m""]"
180551112,ESTRADA DOS BANDEIRANTES PROXIMO AO Nº 5900 - SENTIDO RECREIO - FX 2,JACAREPAGUA,"[""3581 (ESTR. DOS BANDEIRANTES, 5900 - FIXA) - 19.23m"", ""3582 (ESTR. DOS BANDEIRANTES, 5900 - FIXA) - 21.70m"", ""3584 (ESTR. DOS BANDEIRANTES, 5920 - FIXA) - 121.73m"", ""3583 (ESTR. DOS BANDEIRANTES, 5920 - FIXA) - 122.50m"", ""3580 (ESTR. DOS BANDEIRANTES, 5832 - FIXA) - 130.90m""]"
180561121,ESTRADA DOS BANDEIRANTES PROXIMO AO Nº 6101 - SENTIDO TANQUE - FX 1,JACAREPAGUA,"[""3122 (ESTR. DOS BANDEIRANTES, 5837) - 247.82m"", ""3583 (ESTR. DOS BANDEIRANTES, 5920 - FIXA) - 283.62m"", ""3584 (ESTR. DOS BANDEIRANTES, 5920 - FIXA) - 284.20m"", ""3582 (ESTR. DOS BANDEIRANTES, 5900 - FIXA) - 386.40m"", ""3581 (ESTR. DOS BANDEIRANTES, 5900 - FIXA) - 389.85m""]"
180561122,ESTRADA DOS BANDEIRANTES PROXIMO AO Nº 6101 - SENTIDO TANQUE - FX 2,JACAREPAGUA,"[""3122 (ESTR. DOS BANDEIRANTES, 5837) - 247.82m"", ""3583 (ESTR. DOS BANDEIRANTES, 5920 - FIXA) - 283.62m"", ""3584 (ESTR. DOS BANDEIRANTES, 5920 - FIXA) - 284.20m"", ""3582 (ESTR. DOS BANDEIRANTES, 5900 - FIXA) - 386.40m"", ""3581 (ESTR. DOS BANDEIRANTES, 5900 - FIXA) - 389.85m""]"
180571111,RUA DOM ROSALVO COSTA REGO PROXIMO AO Nº 146 - SENTIDO ALTO DA BOA VISTA - FX 1,ITANHANGA,"[""1878 (R. DOM ROSALVO COSTA R\u00caGO, 90 - FIXA) - 747.58m"", ""1910 (ESTRADA DA BARRA DA TIJUCA, 79 - FIXA) - 790.28m"", ""1867 (ESTR. DAS FURNAS, 3700 - FIXA) - 895.16m"", ""1866 (ESTR. DAS FURNAS, 4234-4438  - FIXA) - 950.00m"", ""1865 (ESTR. DAS FURNAS, 4234-4438 - FIXA) - 995.61m""]"
180571112,RUA DOM ROSALVO COSTA REGO PROXIMO AO Nº 146 - SENTIDO ALTO DA BOA VISTA - FX 2,ITANHANGA,"[""1878 (R. DOM ROSALVO COSTA R\u00caGO, 90 - FIXA) - 747.58m"", ""1910 (ESTRADA DA BARRA DA TIJUCA, 79 - FIXA) - 790.28m"", ""1867 (ESTR. DAS FURNAS, 3700 - FIXA) - 895.16m"", ""1866 (ESTR. DAS FURNAS, 4234-4438  - FIXA) - 950.00m"", ""1865 (ESTR. DAS FURNAS, 4234-4438 - FIXA) - 995.61m""]"
180581111,ESTRADA DA MATRIZ PROXIMO AO Nº 2440 - SENTIDO GUARATIBA - FX 1,GUARATIBA,"[""2387 (MAGAR\u00c7A - BRT - FIXA) - 3002.71m"", ""2390 (MAGAR\u00c7A - BRT - FIXA) - 3010.66m"", ""2388 (MAGAR\u00c7A - BRT - FIXA) - 3013.54m"", ""2389 (MAGAR\u00c7A - BRT - FIXA) - 3013.96m"", ""2281 (VENDAS DE VARANDA - BRT - FIXA) - 6227.32m""]"
180591121,ESTRADA DA MATRIZ PROXIMO AO Nº 2440 - SENTIDO PEDRA DE GUARATIBA - FX 1,GUARATIBA,"[""2387 (MAGAR\u00c7A - BRT - FIXA) - 3002.71m"", ""2390 (MAGAR\u00c7A - BRT - FIXA) - 3010.66m"", ""2388 (MAGAR\u00c7A - BRT - FIXA) - 3013.54m"", ""2389 (MAGAR\u00c7A - BRT - FIXA) - 3013.96m"", ""2281 (VENDAS DE VARANDA - BRT - FIXA) - 6227.32m""]"
180601111,ESTRADA DA BARRA DA TIJUCA PROXIMO AO Nº 420 - SENTIDO LARGO DA BARRA - FX 1,ITANHANGA,"[""1878 (R. DOM ROSALVO COSTA R\u00caGO, 90 - FIXA) - 552.90m"", ""1910 (ESTRADA DA BARRA DA TIJUCA, 79 - FIXA) - 595.72m"", ""1867 (ESTR. DAS FURNAS, 3700 - FIXA) - 699.18m"", ""1866 (ESTR. DAS FURNAS, 4234-4438  - FIXA) - 753.67m"", ""1865 (ESTR. DAS FURNAS, 4234-4438 - FIXA) - 799.35m""]"
180601112,ESTRADA DA BARRA DA TIJUCA PROXIMO AO Nº 420 - SENTIDO LARGO DA BARRA - FX 2,ITANHANGA,"[""1878 (R. DOM ROSALVO COSTA R\u00caGO, 90 - FIXA) - 552.90m"", ""1910 (ESTRADA DA BARRA DA TIJUCA, 79 - FIXA) - 595.72m"", ""1867 (ESTR. DAS FURNAS, 3700 - FIXA) - 699.18m"", ""1866 (ESTR. DAS FURNAS, 4234-4438  - FIXA) - 753.67m"", ""1865 (ESTR. DAS FURNAS, 4234-4438 - FIXA) - 799.35m""]"
180611111,ESTRADA DOS BANDEIRANTES PROXIMO AO Nº 16293 - SENTIDO RECREIO - FX 1,VARGEM PEQUENA,"[""3357 (ESTR. DOS BANDEIRANTES, 16231  - FIXA) - 62.53m"", ""3356 (ESTR. DOS BANDEIRANTES, 16231 - FIXA) - 66.09m"", ""3354 (RUA JOS\u00e9 DUARTE, 5 - FIXA) - 217.88m"", ""3355 (RUA JOS\u00e9 DUARTE, 5 - FIXA) - 220.05m"", ""3304 (ESTR. DOS BANDEIRANTES,20265 - FIXA) - 369.59m""]"
180621121,ESTRADA DOS BANDEIRANTES PROXIMO AO Nº 16293 - SENTIDO TANQUE - FX 1,VARGEM PEQUENA,"[""3357 (ESTR. DOS BANDEIRANTES, 16231  - FIXA) - 62.53m"", ""3356 (ESTR. DOS BANDEIRANTES, 16231 - FIXA) - 66.09m"", ""3354 (RUA JOS\u00e9 DUARTE, 5 - FIXA) - 217.88m"", ""3355 (RUA JOS\u00e9 DUARTE, 5 - FIXA) - 220.05m"", ""3304 (ESTR. DOS BANDEIRANTES,20265 - FIXA) - 369.59m""]"
180631111,RUA DOM ROSALVO COSTA REGO PROXIMO A RUA MINISTRO WALDEMAR FALCAO - SENTIDO ALTO DA BOA VISTA - FX 1,ITANHANGA,"[""1878 (R. DOM ROSALVO COSTA R\u00caGO, 90 - FIXA) - 319.62m"", ""1910 (ESTRADA DA BARRA DA TIJUCA, 79 - FIXA) - 361.56m"", ""1867 (ESTR. DAS FURNAS, 3700 - FIXA) - 452.07m"", ""1866 (ESTR. DAS FURNAS, 4234-4438  - FIXA) - 497.37m"", ""1865 (ESTR. DAS FURNAS, 4234-4438 - FIXA) - 542.05m""]"
180631112,RUA DOM ROSALVO COSTA REGO PROXIMO A RUA MINISTRO WALDEMAR FALCAO - SENTIDO ALTO DA BOA VISTA - FX 2,ITANHANGA,"[""1878 (R. DOM ROSALVO COSTA R\u00caGO, 90 - FIXA) - 319.62m"", ""1910 (ESTRADA DA BARRA DA TIJUCA, 79 - FIXA) - 361.56m"", ""1867 (ESTR. DAS FURNAS, 3700 - FIXA) - 452.07m"", ""1866 (ESTR. DAS FURNAS, 4234-4438  - FIXA) - 497.37m"", ""1865 (ESTR. DAS FURNAS, 4234-4438 - FIXA) - 542.05m""]"
