camera_numero,bairro,locequip,latitude,longitude
270101113,DEL CASTILHO,AVENIDA DOM HELDER CAMARA PROXIMO AO Nº 4242 - SENTIDO MADUREIRA - FX 3,-22.8808690008,-43.2734280006
270111111,ROCHA MIRANDA,AVENIDA DOS ITALIANOS PROXIMO AO Nº 922 - SENTIDO AVENIDA BRASIL - FX 1,-22.8426590008,-43.3491740006
270111112,ROCHA MIRANDA,AVENIDA DOS ITALIANOS PROXIMO AO Nº 922 - SENTIDO AVENIDA BRASIL - FX 2,-22.8426590008,-43.3491740006
270121111,LAGOA,AVENIDA EPITACIO PESSOA PROXIMO AO Nº 3666 - SENTIDO AVENIDA VIEIRA SOUTO - FX 1,-22.9734210008,-43.2079550006
270121112,LAGOA,AVENIDA EPITACIO PESSOA PROXIMO AO Nº 3666 - SENTIDO AVENIDA VIEIRA SOUTO - FX 2,-22.9734210008,-43.2079550006
270131111,FREGUESIA (JACAREPAGUA),"AVENIDA GOVERNADOR CARLOS LACERDA KM 12,2 - SENTIDO BARRA - FX 1",-22.9186870008,-43.3257200006
270131112,FREGUESIA (JACAREPAGUA),"AVENIDA GOVERNADOR CARLOS LACERDA KM 12,2 - SENTIDO BARRA - FX 2",-22.9186870008,-43.3257200006
270131113,FREGUESIA (JACAREPAGUA),"AVENIDA GOVERNADOR CARLOS LACERDA KM 12,2 - SENTIDO BARRA - FX 3",-22.9186870008,-43.3257200006
270141111,FREGUESIA (JACAREPAGUA),AVENIDA GOVERNADOR CARLOS LACERDA KM 14 - SENTIDO BARRA - FX 1,-22.9348680008,-43.3465370006
270141112,FREGUESIA (JACAREPAGUA),AVENIDA GOVERNADOR CARLOS LACERDA KM 14 - SENTIDO BARRA - FX 2,-22.9348680008,-43.3465370006
270141113,FREGUESIA (JACAREPAGUA),AVENIDA GOVERNADOR CARLOS LACERDA KM 14 - SENTIDO BARRA - FX 3,-22.9348680008,-43.3465370006
270151111,FREGUESIA (JACAREPAGUA),"AVENIDA GOVERNADOR CARLOS LACERDA KM 5,6 - SENTIDO FUNDAO - FX 1",-22.9190710008,-43.3253650006
270151112,FREGUESIA (JACAREPAGUA),"AVENIDA GOVERNADOR CARLOS LACERDA KM 5,6 - SENTIDO FUNDAO - FX 2",-22.9190710008,-43.3253650006
270151113,FREGUESIA (JACAREPAGUA),"AVENIDA GOVERNADOR CARLOS LACERDA KM 5,6 - SENTIDO FUNDAO - FX 3",-22.9190710008,-43.3253650006
270161111,GLORIA,AVENIDA INFANTE DOM HENRIQUE KM 1 - SENTIDO BOTAFOGO - FX 1,-22.9132950008,-43.1734630006
270161112,GLORIA,AVENIDA INFANTE DOM HENRIQUE KM 1 - SENTIDO BOTAFOGO - FX 2,-22.9132950008,-43.1734630006
270161113,GLORIA,AVENIDA INFANTE DOM HENRIQUE KM 1 - SENTIDO BOTAFOGO - FX 3,-22.9132950008,-43.1734630006
270161114,GLORIA,AVENIDA INFANTE DOM HENRIQUE KM 1 - SENTIDO BOTAFOGO - FX 4,-22.9132950008,-43.1734630006
270161121,GLORIA,AVENIDA INFANTE DOM HENRIQUE KM 1 - SENTIDO CENTRO - FX 1,-22.9131130008,-43.1730210006
270161122,GLORIA,AVENIDA INFANTE DOM HENRIQUE KM 1 - SENTIDO CENTRO - FX 2,-22.9131130008,-43.1730210006
270161123,GLORIA,AVENIDA INFANTE DOM HENRIQUE KM 1 - SENTIDO CENTRO - FX 3,-22.9131130008,-43.1730210006
270161124,GLORIA,AVENIDA INFANTE DOM HENRIQUE KM 1 - SENTIDO CENTRO - FX 4,-22.9131130008,-43.1730210006
270171111,FLAMENGO,"AVENIDA INFANTE DOM HENRIQUE KM 2,7 - SENTIDO CENTRO - FX 1",-22.9266720008,-43.1717650006
270171112,FLAMENGO,"AVENIDA INFANTE DOM HENRIQUE KM 2,7 - SENTIDO CENTRO - FX 2",-22.9266720008,-43.1717650006
270171113,FLAMENGO,"AVENIDA INFANTE DOM HENRIQUE KM 2,7 - SENTIDO CENTRO - FX 3",-22.9266720008,-43.1717650006
270171114,FLAMENGO,"AVENIDA INFANTE DOM HENRIQUE KM 2,7 - SENTIDO CENTRO - FX 4",-22.9266720008,-43.1717650006
270171121,FLAMENGO,"AVENIDA INFANTE DOM HENRIQUE KM 2,7 - SENTIDO BOTAFOGO - FX 1",-22.9265410008,-43.1719660006
270171122,FLAMENGO,"AVENIDA INFANTE DOM HENRIQUE KM 2,7 - SENTIDO BOTAFOGO - FX 2",-22.9265410008,-43.1719660006
270171123,FLAMENGO,"AVENIDA INFANTE DOM HENRIQUE KM 2,7 - SENTIDO BOTAFOGO - FX 3",-22.9265410008,-43.1719660006
270171124,FLAMENGO,"AVENIDA INFANTE DOM HENRIQUE KM 2,7 - SENTIDO BOTAFOGO - FX 4",-22.9265410008,-43.1719660006
270181111,VILA VALQUEIRE,AVENIDA JAMBEIRO PROXIMO AO Nº 620 - SENTIDO JARDIM SULACAP - FX 1,-22.8827660008,-43.3720800006
270181112,VILA VALQUEIRE,AVENIDA JAMBEIRO PROXIMO AO Nº 620 - SENTIDO JARDIM SULACAP - FX 2,-22.8827660008,-43.3720800006
270191111,VILA VALQUEIRE,AVENIDA JAMBEIRO PROXIMO AO Nº 815 - SENTIDO MARECHAL HERMES - FX 1,-22.8837878431,-43.3728139119
270191112,VILA VALQUEIRE,AVENIDA JAMBEIRO PROXIMO AO Nº 815 - SENTIDO MARECHAL HERMES - FX 2,-22.8837878431,-43.3728139119
270201111,CENTRO,AVENIDA JUSCELINO KUBITSCHEK   - SENTIDO ATERRO - FX 1,-22.9046130008,-43.1711710006
270201112,CENTRO,AVENIDA JUSCELINO KUBITSCHEK   - SENTIDO ATERRO - FX 2,-22.9046130008,-43.1711710006
270211111,JACAREPAGUA,"AVENIDA MENEZES CORTES KM 5,4 - SENTIDO JACAREPAGUA - FX 1",-22.9225100008,-43.2988500006
270211112,JACAREPAGUA,"AVENIDA MENEZES CORTES KM 5,4 - SENTIDO JACAREPAGUA - FX 2",-22.9225100008,-43.2988500006
270221111,FLAMENGO,AVENIDA RUI BARBOSA PROXIMO AO Nº 566 - SENTIDO CENTRO - FX 1,-22.9417470008,-43.1731170006
270221112,FLAMENGO,AVENIDA RUI BARBOSA PROXIMO AO Nº 566 - SENTIDO CENTRO - FX 2,-22.9417470008,-43.1731170006
270221113,FLAMENGO,AVENIDA RUI BARBOSA PROXIMO AO Nº 566 - SENTIDO CENTRO - FX 3,-22.9417470008,-43.1731170006
270221114,FLAMENGO,AVENIDA RUI BARBOSA PROXIMO AO Nº 566 - SENTIDO CENTRO - FX 4,-22.9417470008,-43.1731170006
270231111,GALEAO,AVENIDA VINTE DE JANEIRO PROXIMO AO POSTO BR - SENTIDO AEROPORTO - FX 1,-22.8168960008,-43.2397190006
270231112,GALEAO,AVENIDA VINTE DE JANEIRO PROXIMO AO POSTO BR - SENTIDO AEROPORTO - FX 2,-22.8168960008,-43.2397190006
270241111,JARDIM SULACAP,ESTRADA DO CATONHO PROXIMO AO Nº 977 - SENTIDO TAQUARA - FX 1,-22.8994390008,-43.3848390006
270241112,JARDIM SULACAP,ESTRADA DO CATONHO PROXIMO AO Nº 977 - SENTIDO TAQUARA - FX 2,-22.8994390008,-43.3848390006
270251111,GALEAO,ESTRADA DO GALEAO PROXIMO AO Nº 4100 - SENTIDO LINHA VERMELHA - FX 1,-22.8122210008,-43.2187620006
270251112,GALEAO,ESTRADA DO GALEAO PROXIMO AO Nº 4100 - SENTIDO LINHA VERMELHA - FX 2,-22.8122210008,-43.2187620006
270251113,GALEAO,ESTRADA DO GALEAO PROXIMO AO Nº 4100 - SENTIDO LINHA VERMELHA - FX 3,-22.8122210008,-43.2187620006
270261111,JACAREPAGUA,ESTRADA DOS TRES RIOS PROXIMO AO Nº 2702 - SENTIDO LINHA AMARELA - FX 1,-22.9279740008,-43.3209280006
270261112,JACAREPAGUA,ESTRADA DOS TRES RIOS PROXIMO AO Nº 2702 - SENTIDO LINHA AMARELA - FX 2,-22.9279740008,-43.3209280006
270271111,FLAMENGO,PRAIA DO FLAMENGO PROXIMO AO Nº 350 - SENTIDO BOTAFOGO - FX 1,-22.9367210008,-43.1740510006
270271112,FLAMENGO,PRAIA DO FLAMENGO PROXIMO AO Nº 350 - SENTIDO BOTAFOGO - FX 2,-22.9367210008,-43.1740510006
270271113,FLAMENGO,PRAIA DO FLAMENGO PROXIMO AO Nº 350 - SENTIDO BOTAFOGO - FX 3,-22.9367210008,-43.1740510006
270281111,MEIER,RUA ARQUIAS CORDEIRO PROXIMO AO Nº 112 - SENTIDO ENGENHO NOVO - FX 1,-22.9039950008,-43.2733140006
270281112,MEIER,RUA ARQUIAS CORDEIRO PROXIMO AO Nº 112 - SENTIDO ENGENHO NOVO - FX 2,-22.9039950008,-43.2733140006
270281113,MEIER,RUA ARQUIAS CORDEIRO PROXIMO AO Nº 112 - SENTIDO ENGENHO NOVO - FX 3,-22.9039950008,-43.2733140006
270291111,SENADOR VASCONCELOS,RUA ARTHUR RIOS PROXIMO AO Nº 692 - SENTIDO CAMPO GRANDE - FX 1,-22.8984612925,-43.5409631741
270291112,SENADOR VASCONCELOS,RUA ARTHUR RIOS PROXIMO AO Nº 692 - SENTIDO CAMPO GRANDE - FX 2,-22.8984612925,-43.5409631741
270301111,SENADOR VASCONCELOS,RUA ARTHUR RIOS PROXIMO AO Nº 929 - SENTIDO BANGU - FX 1,-22.8999090007,-43.5424360006
270301112,SENADOR VASCONCELOS,RUA ARTHUR RIOS PROXIMO AO Nº 929 - SENTIDO BANGU - FX 2,-22.8999090007,-43.5424360006
270311111,HUMAITA,TUNEL REBOUCAS GALERIA COSME VELHO / LAGOA - SENTIDO LAGOA - FX 1,-22.9523980008,-43.2037990006
270311112,HUMAITA,TUNEL REBOUCAS GALERIA COSME VELHO / LAGOA - SENTIDO LAGOA - FX 2,-22.9523980008,-43.2037990006
270311113,HUMAITA,TUNEL REBOUCAS GALERIA COSME VELHO / LAGOA - SENTIDO LAGOA - FX 3,-22.9523980008,-43.2037990006
270321111,CAJU,VIA EXPRESSA PRESIDENTE JOAO GOULART KM 3 - SENTIDO CENTRO - FX 1,-22.8755410008,-43.2324310006
270321112,CAJU,VIA EXPRESSA PRESIDENTE JOAO GOULART KM 3 - SENTIDO CENTRO - FX 2,-22.8755410008,-43.2324310006
270321113,CAJU,VIA EXPRESSA PRESIDENTE JOAO GOULART KM 3 - SENTIDO CENTRO - FX 3,-22.8755410008,-43.2324310006
270321114,CAJU,VIA EXPRESSA PRESIDENTE JOAO GOULART KM 3 - SENTIDO CENTRO - FX 4,-22.8755410008,-43.2324310006
270321121,CAJU,VIA EXPRESSA PRESIDENTE JOAO GOULART KM 3 - SENTIDO VIA DUTRA - FX 1,-22.8755520008,-43.2323220006
270321122,CAJU,VIA EXPRESSA PRESIDENTE JOAO GOULART KM 3 - SENTIDO VIA DUTRA - FX 2,-22.8755520008,-43.2323220006
270321123,CAJU,VIA EXPRESSA PRESIDENTE JOAO GOULART KM 3 - SENTIDO VIA DUTRA - FX 3,-22.8755520008,-43.2323220006
270321124,CAJU,VIA EXPRESSA PRESIDENTE JOAO GOULART KM 3 - SENTIDO VIA DUTRA - FX 4,-22.8755520008,-43.2323220006
270331111,MARE,"VIA EXPRESSA PRESIDENTE JOAO GOULART KM 5,5 - SENTIDO CENTRO - FX 1",-22.8551820008,-43.2387840006
270331112,MARE,"VIA EXPRESSA PRESIDENTE JOAO GOULART KM 5,5 - SENTIDO CENTRO - FX 2",-22.8551820008,-43.2387840006
270331113,MARE,"VIA EXPRESSA PRESIDENTE JOAO GOULART KM 5,5 - SENTIDO CENTRO - FX 3",-22.8551820008,-43.2387840006
270331114,MARE,"VIA EXPRESSA PRESIDENTE JOAO GOULART KM 5,5 - SENTIDO CENTRO - FX 4",-22.8551820008,-43.2387840006
270331121,MARE,"VIA EXPRESSA PRESIDENTE JOAO GOULART KM 5,5 - SENTIDO VIA DUTRA - FX 1",-22.8550950008,-43.2386820006
270331122,MARE,"VIA EXPRESSA PRESIDENTE JOAO GOULART KM 5,5 - SENTIDO VIA DUTRA - FX 2",-22.8550950008,-43.2386820006
270331123,MARE,"VIA EXPRESSA PRESIDENTE JOAO GOULART KM 5,5 - SENTIDO VIA DUTRA - FX 3",-22.8550950008,-43.2386820006
270331124,MARE,"VIA EXPRESSA PRESIDENTE JOAO GOULART KM 5,5 - SENTIDO VIA DUTRA - FX 4",-22.8550950008,-43.2386820006
270341111,ANIL,ESTRADA DE JACAREPAGUA PROXIMO AO Nº 5380 - SENTIDO FREGUESIA - FX 1,-22.9615790008,-43.3347750006
270341112,ANIL,ESTRADA DE JACAREPAGUA PROXIMO AO Nº 5380 - SENTIDO FREGUESIA - FX 2,-22.9615790008,-43.3347750006
270341121,ANIL,ESTRADA DE JACAREPAGUA PROXIMO AO Nº 5380 - SENTIDO ITANHANGA - FX 1,-22.9613620008,-43.3349780006
270341122,ANIL,ESTRADA DE JACAREPAGUA PROXIMO AO Nº 5380 - SENTIDO ITANHANGA - FX 2,-22.9613620008,-43.3349780006
270351111,CAMORIM,AVENIDA OLOF PALME PROXIMO AO Nº 555 - SENTIDO AVENIDA SALVADOR ALLENDE - FX 1,-22.9799930007,-43.4145430006
270351112,CAMORIM,AVENIDA OLOF PALME PROXIMO AO Nº 555 - SENTIDO AVENIDA SALVADOR ALLENDE - FX 2,-22.9799930007,-43.4145430006
270351121,CAMORIM,AVENIDA OLOF PALME PROXIMO AO Nº 555 - SENTIDO ESTRADA DOS BANDEIRANTES - FX 1,-22.9797310007,-43.4145160006
270351122,CAMORIM,AVENIDA OLOF PALME PROXIMO AO Nº 555 - SENTIDO ESTRADA DOS BANDEIRANTES - FX 2,-22.9797310007,-43.4145160006
270361111,ALTO DA BOA VISTA,TUNEL REBOUCAS GALERIA COSME VELHO / RIO COMPRIDO - SENTIDO RIO COMPRIDO - FX 1,-22.9546790008,-43.2039700006
270361112,ALTO DA BOA VISTA,TUNEL REBOUCAS GALERIA COSME VELHO / RIO COMPRIDO - SENTIDO RIO COMPRIDO - FX 2,-22.9546790008,-43.2039700006
270361113,ALTO DA BOA VISTA,TUNEL REBOUCAS GALERIA COSME VELHO / RIO COMPRIDO - SENTIDO RIO COMPRIDO - FX 3,-22.9546790008,-43.2039700006
270371111,JACAREPAGUA,AVENIDA EMBAIXADOR ABELARDO BUENO PROXIMO AO Nº 849 - SENTIDO LINHA AMARELA - FX 1,-22.9736020008,-43.3726830006
270371112,JACAREPAGUA,AVENIDA EMBAIXADOR ABELARDO BUENO PROXIMO AO Nº 849 - SENTIDO LINHA AMARELA - FX 2,-22.9736020008,-43.3726830006
270381111,JACAREPAGUA,AVENIDA EMBAIXADOR ABELARDO BUENO PROXIMO AO Nº 1000 - SENTIDO RIOCENTRO - FX 1,-22.9732020008,-43.3674840006
270381112,JACAREPAGUA,AVENIDA EMBAIXADOR ABELARDO BUENO PROXIMO AO Nº 1000 - SENTIDO RIOCENTRO - FX 2,-22.9732020008,-43.3674840006
270381113,JACAREPAGUA,AVENIDA EMBAIXADOR ABELARDO BUENO PROXIMO AO Nº 1000 - SENTIDO RIOCENTRO - FX 3,-22.9732020008,-43.3674840006
270391111,LAGOA,AVENIDA HENRIQUE DODSWORTH PROXIMO AO Nº 83 - SENTIDO LAGOA - FX 1,-22.9767780008,-43.1969540006
270391112,LAGOA,AVENIDA HENRIQUE DODSWORTH PROXIMO AO Nº 83 - SENTIDO LAGOA - FX 2,-22.9767780008,-43.1969540006
270401111,CAMPO GRANDE,AVENIDA CESARIO DE MELO PROXIMO AO Nº 2347 - SENTIDO SANTISSIMO - FX 1,-22.9044800007,-43.5551590006
270401112,CAMPO GRANDE,AVENIDA CESARIO DE MELO PROXIMO AO Nº 2347 - SENTIDO SANTISSIMO - FX 2,-22.9044800007,-43.5551590006
270401113,CAMPO GRANDE,AVENIDA CESARIO DE MELO PROXIMO AO Nº 2347 - SENTIDO SANTISSIMO - FX 3,-22.9044800007,-43.5551590006
270411111,LAGOA,AVENIDA HENRIQUE DODSWORTH PROXIMO AO Nº 183 - SENTIDO COPACABANA - FX 1,-22.9768450008,-43.1971660006
270411112,LAGOA,AVENIDA HENRIQUE DODSWORTH PROXIMO AO Nº 183 - SENTIDO COPACABANA - FX 2,-22.9768450008,-43.1971660006
270421111,ANIL,ESTRADA DO ENGENHO DAGUA PROXIMO AO Nº 712 - SENTIDO GARDENIA AZUL - FX 1,-22.9576030008,-43.3425530006
270431111,ANIL,ESTRADA DO ENGENHO DAGUA PROXIMO AO Nº 1207 - SENTIDO ITANHANGA - FX 1,-22.9572150008,-43.3439170006
270441111,BOTAFOGO,TUNEL ALAOR PRATA PROXIMO A SAIDA - SENTIDO BOTAFOGO - FX 1,-22.9609120008,-43.1907080006
270441112,BOTAFOGO,TUNEL ALAOR PRATA PROXIMO A SAIDA - SENTIDO BOTAFOGO - FX 2,-22.9609120008,-43.1907080006
270451111,COPACABANA,TUNEL ALAOR PRATA PROXIMO A SAIDA - SENTIDO COPACABANA - FX 1,-22.9631390008,-43.1915470006
270451112,COPACABANA,TUNEL ALAOR PRATA PROXIMO A SAIDA - SENTIDO COPACABANA - FX 2,-22.9631390008,-43.1915470006
270461111,CENTRO,AVENIDA ALFRED AGACHE   - SENTIDO ATERRO - FX 1,-22.9015870008,-43.1744640006
270461112,CENTRO,AVENIDA ALFRED AGACHE   - SENTIDO ATERRO - FX 2,-22.9015870008,-43.1744640006
270471111,CENTRO,AVENIDA ALFRED AGACHE   - SENTIDO CENTRO - FX 1,-22.9043320008,-43.1714500006
270471112,CENTRO,AVENIDA ALFRED AGACHE   - SENTIDO CENTRO - FX 2,-22.9043320008,-43.1714500006
270471113,CENTRO,AVENIDA ALFRED AGACHE   - SENTIDO CENTRO - FX 3,-22.9043320008,-43.1714500006
270471114,CENTRO,AVENIDA ALFRED AGACHE   - SENTIDO CENTRO - FX 4,-22.9043320008,-43.1714500006
270481111,OLARIA,RUA BARREIROS PROXIMO AO Nº 1285 - SENTIDO OLARIA - FX 1,-22.8469770008,-43.2601480006
270481112,OLARIA,RUA BARREIROS PROXIMO AO Nº 1285 - SENTIDO OLARIA - FX 2,-22.8469770008,-43.2601480006
270491111,FREGUESIA (JACAREPAGUA),ESTRADA DO PAU FERRO PROXIMO AO Nº 1148 - SENTIDO TAQUARA - FX 1,-22.9322220008,-43.3290900006
270491112,FREGUESIA (JACAREPAGUA),ESTRADA DO PAU FERRO PROXIMO AO Nº 1148 - SENTIDO TAQUARA - FX 2,-22.9322220008,-43.3290900006
270491113,FREGUESIA (JACAREPAGUA),ESTRADA DO PAU FERRO PROXIMO AO Nº 1148 - SENTIDO TAQUARA - FX 3,-22.9322220008,-43.3290900006
270501111,SANTA TERESA,TUNEL SANTA BARBARA PROXIMO A SAIDA - SENTIDO CATUMBI - FX 1,-22.9215100008,-43.1929410006
270501112,SANTA TERESA,TUNEL SANTA BARBARA PROXIMO A SAIDA - SENTIDO CATUMBI - FX 2,-22.9215100008,-43.1929410006
270511111,LARANJEIRAS,TUNEL SANTA BARBARA PROXIMO A SAIDA - SENTIDO LARANJEIRAS - FX 1,-22.9295210008,-43.1871270006
270511112,LARANJEIRAS,TUNEL SANTA BARBARA PROXIMO A SAIDA - SENTIDO LARANJEIRAS - FX 2,-22.9295210008,-43.1871270006
270521111,JARDIM SULACAP,ESTRADA DO CATONHO PROXIMO AO Nº 32 - SENTIDO JARDIM SULACAP - FX 1,-22.8993670008,-43.3943260006
270521112,JARDIM SULACAP,ESTRADA DO CATONHO PROXIMO AO Nº 32 - SENTIDO JARDIM SULACAP - FX 2,-22.8993670008,-43.3943260006
270531111,LEBLON,AVENIDA VISCONDE DE ALBUQUERQUE PROXIMO AO Nº 601 - SENTIDO PRAIA - FX 1,-22.9838310008,-43.2287230006
270531112,LEBLON,AVENIDA VISCONDE DE ALBUQUERQUE PROXIMO AO Nº 601 - SENTIDO PRAIA - FX 2,-22.9838310008,-43.2287230006
270541111,SANTA CRUZ,RUA FELIPE CARDOSO PROXIMO AO Nº 999 - SENTIDO ESTACAO SANTA CRUZ - FX 1,-22.9235730007,-43.6792030006
270541112,SANTA CRUZ,RUA FELIPE CARDOSO PROXIMO AO Nº 999 - SENTIDO ESTACAO SANTA CRUZ - FX 2,-22.9235730007,-43.6792030006
270551111,SANTA CRUZ,RUA TERESA CRISTINA PROXIMO AO Nº 38 - SENTIDO RUA LUCINDO PASSOS - FX 1,-22.9175680007,-43.6849630006
270551112,SANTA CRUZ,RUA TERESA CRISTINA PROXIMO AO Nº 38 - SENTIDO RUA LUCINDO PASSOS - FX 2,-22.9175680007,-43.6849630006
270561111,RECREIO DOS BANDEIRANTES,TUNEL VICE-PRESIDENTE JOSE ALENCAR   - SENTIDO RECREIO - FX 1,-23.0144710007,-43.5268540006
270561112,RECREIO DOS BANDEIRANTES,TUNEL VICE-PRESIDENTE JOSE ALENCAR   - SENTIDO RECREIO - FX 2,-23.0144710007,-43.5268540006
270571111,SANTA CRUZ,RUA FELIPE CARDOSO PROXIMO AO Nº 999 - SENTIDO GUARATIBA - FX 1,-22.9235860007,-43.6792760006
270571112,SANTA CRUZ,RUA FELIPE CARDOSO PROXIMO AO Nº 999 - SENTIDO GUARATIBA - FX 2,-22.9235860007,-43.6792760006
270581112,BARRA DA TIJUCA,AVENIDA ARMANDO LOMBARDI PROXIMO AO Nº 633 - SENTIDO SAO CONRADO - FX 2,-23.0066600008,-43.3151400006
270581113,BARRA DA TIJUCA,AVENIDA ARMANDO LOMBARDI PROXIMO AO Nº 633 - SENTIDO SAO CONRADO - FX 3,-23.0066600008,-43.3151400006
270581114,BARRA DA TIJUCA,AVENIDA ARMANDO LOMBARDI PROXIMO AO Nº 633 - SENTIDO SAO CONRADO - FX 4,-23.0066600008,-43.3151400006
270591111,RECREIO DOS BANDEIRANTES,TUNEL VICE-PRESIDENTE JOSE ALENCAR   - SENTIDO GUARATIBA - FX 1,-23.0142450007,-43.5262370006
270591112,RECREIO DOS BANDEIRANTES,TUNEL VICE-PRESIDENTE JOSE ALENCAR   - SENTIDO GUARATIBA - FX 2,-23.0142450007,-43.5262370006
270601111,SAO CONRADO,AUTOESTRADA LAGOA-BARRA A 400M DO TUNEL SAO CONRADO - SENTIDO BARRA - FX 1,-23.0001000008,-43.2733790006
270601112,SAO CONRADO,AUTOESTRADA LAGOA-BARRA A 400M DO TUNEL SAO CONRADO - SENTIDO BARRA - FX 2,-23.0001000008,-43.2733790006
270611111,BARRA DA TIJUCA,PONTE DA JOATINGA PROXIMO AO TUNEL DO JOA - SENTIDO SAO CONRADO - FX 1,-23.0123110008,-43.2922780006
270611112,BARRA DA TIJUCA,PONTE DA JOATINGA PROXIMO AO TUNEL DO JOA - SENTIDO SAO CONRADO - FX 2,-23.0123110008,-43.2922780006
270621221,JOA,ELEVADO DAS BANDEIRAS A 654 M DO TUNEL SAO CONRADO - SENTIDO SAO CONRADO - FX 1 PISTA INFERIOR,-23.0067930008,-43.2827530006
270621222,JOA,ELEVADO DAS BANDEIRAS A 654 M DO TUNEL SAO CONRADO - SENTIDO SAO CONRADO - FX 2 PISTA INFERIOR,-23.0067930008,-43.2827530006
270631111,JOA,ELEVADO DAS BANDEIRAS A 566 M DO TUNEL DO JOA - SENTIDO BARRA - FX 1 PISTA SUPERIOR,-23.0063780008,-43.2822060006
270631112,JOA,ELEVADO DAS BANDEIRAS A 566 M DO TUNEL DO JOA - SENTIDO BARRA - FX 2 PISTA SUPERIOR,-23.0063780008,-43.2822060006
270641111,QUINTINO BOCAIUVA,RUA CLARIMUNDO DE MELO PROXIMO A RUA SACU - SENTIDO CASCADURA - FX 1,-22.8955200008,-43.3182280006
270641121,QUINTINO BOCAIUVA,RUA CLARIMUNDO DE MELO PROXIMO AO Nº 721 - SENTIDO ENCANTADO - FX 1,-22.8949640008,-43.3199580006
270651111,FLAMENGO,AVENIDA RUI BARBOSA PROXIMO AO Nº 300 - SENTIDO CENTRO - FX 1,-22.9399280008,-43.1712880006
270651112,FLAMENGO,AVENIDA RUI BARBOSA PROXIMO AO Nº 300 - SENTIDO CENTRO - FX 2,-22.9399280008,-43.1712880006
270651113,FLAMENGO,AVENIDA RUI BARBOSA PROXIMO AO Nº 300 - SENTIDO CENTRO - FX 3,-22.9399280008,-43.1712880006
270661121,ENGENHO NOVO,AVENIDA MENEZES CORTES PROXIMO AO KM 1 - SENTIDO JACAREPAGUA - FX 1,-22.9156170008,-43.2716330006
270661122,ENGENHO NOVO,AVENIDA MENEZES CORTES PROXIMO AO KM 1 - SENTIDO JACAREPAGUA - FX 2,-22.9156170008,-43.2716330006
270671121,LINS DE VASCONCELOS,AVENIDA MENEZES CORTES PROXIMO AO KM 2 - SENTIDO JACAREPAGUA - FX 1,-22.9167280008,-43.2812880006
270671122,LINS DE VASCONCELOS,AVENIDA MENEZES CORTES PROXIMO AO KM 2 - SENTIDO JACAREPAGUA - FX 2,-22.9167280008,-43.2812880006
270681111,BARRA DA TIJUCA,AVENIDA ERICO VERISSIMO PROXIMO AO Nº 858 - SENTIDO PRAIA - FX 1,-23.0094920008,-43.3067320006
270681112,BARRA DA TIJUCA,AVENIDA ERICO VERISSIMO PROXIMO AO Nº 858 - SENTIDO PRAIA - FX 2,-23.0094920008,-43.3067320006
280011111,BARRA DA TIJUCA,"AVENIDA LUCIO COSTA KM 12,7 - SENTIDO SAO CONRADO - FX 1",-23.0198440007,-43.4363410006
280011121,BARRA DA TIJUCA,"AVENIDA LUCIO COSTA KM 12,7 - SENTIDO PONTAL - FX 1",-23.0198440007,-43.4363410006
280011122,BARRA DA TIJUCA,"AVENIDA LUCIO COSTA KM 12,7 - SENTIDO PONTAL - FX 2",-23.0198440007,-43.4363410006
280021111,BARRA DA TIJUCA,"AVENIDA LUCIO COSTA KM 8,6 - SENTIDO SAO CONRADO - FX 1",-23.0134110007,-43.3972690006
280021121,BARRA DA TIJUCA,"AVENIDA LUCIO COSTA KM 8,6 - SENTIDO PONTAL - FX 1",-23.0134110007,-43.3972690006
280021122,BARRA DA TIJUCA,"AVENIDA LUCIO COSTA KM 8,6 - SENTIDO PONTAL - FX 2",-23.0134110007,-43.3972690006
280031111,BARRA DA TIJUCA,"AVENIDA LUCIO COSTA KM 6,5 - SENTIDO SAO CONRADO - FX 1",-23.0114055044,-43.3762757243
280031121,BARRA DA TIJUCA,"AVENIDA LUCIO COSTA KM 6,5 - SENTIDO PONTAL - FX 1",-23.0114055044,-43.3762757243
280031122,BARRA DA TIJUCA,"AVENIDA LUCIO COSTA KM 6,5 - SENTIDO PONTAL - FX 2",-23.0114055044,-43.3762757243
280041111,FREGUESIA (ILHA DO GOVERNADOR),AVENIDA PARANAPUA PROXIMO AO Nº 174 - SENTIDO COCOTA - FX 1,-22.7945230008,-43.1726710006
280041121,FREGUESIA (ILHA DO GOVERNADOR),AVENIDA PARANAPUA PROXIMO AO Nº 174 - SENTIDO FREGUESIA - FX 1,-22.7945230008,-43.1726710006
280051111,URCA,AVENIDA PASTEUR PROXIMO AO Nº 350 - SENTIDO PRAIA DE BOTAFOGO - FX 1,-22.9532220008,-43.1715450006
280051112,URCA,AVENIDA PASTEUR PROXIMO AO Nº 350 - SENTIDO PRAIA DE BOTAFOGO - FX 2,-22.9532220008,-43.1715450006
280051121,URCA,AVENIDA PASTEUR PROXIMO AO Nº 350 - SENTIDO PRAIA VERMELHA - FX 1,-22.9528391256,-43.1725798348
280051122,URCA,AVENIDA PASTEUR PROXIMO AO Nº 350 - SENTIDO PRAIA VERMELHA - FX 2,-22.9528391256,-43.1725798348
280061111,TAUA,ESTRADA DO DENDE PROXIMO AO Nº 1056 - SENTIDO PORTUGUESA - FX 1,-22.7975460008,-43.1931090006
